ProjectID,LocationID,Postcode,Depth,Fines,LiquidLimit,PlasticLimit,PlasticityIndex,MoistureContent,X,Y,Latitude,Longitude,Date,Geology Code
P6356,GWS5,CV7 9,1.1,100,36,16,20,18,434749.1886,284792.7729,52.46,-1.49,21/10/2016,WHITACRE MEMBER
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
P6361,TP206,NN6 7,2,100,34,18,16,22,463457.3696,271729.5252,52.34,-1.07,04/03/2018,NORTHAMPTON SAND FORMATION
P6363,WS06,DE22 1,1.9,100,28,17,11,20,435035.5929,339304.2155,52.95,-1.48,28/10/2016,MERCIA MUDSTONE GROUP
P6363,WS05,DE22 1,0.3,100,36,20,16,20,435035.5929,339304.2155,52.95,-1.48,28/10/2016,MERCIA MUDSTONE GROUP
P6363,WS01,DE22 1,0.5,100,34,20,14,18,435035.5929,339304.2155,52.95,-1.48,28/10/2016,MERCIA MUDSTONE GROUP
P6364,TP07,LN11 0,0.9,83,43,18,25,18,533798.1547,388895.8567,53.38,0.01,21/10/2016,GLACIAL DEPOSITS
P6364,TP15,LN11 0,1.4,100,42,17,25,15,533798.1547,388895.8567,53.38,0.01,21/10/2016,GLACIAL DEPOSITS
P6364,TP01,LN11 0,2.3,100,82,32,50,63,533798.1547,388895.8567,53.38,0.01,21/10/2016,ALLUVIUM
P6364,TP13,LN11 0,0.9,100,59,21,38,24,533798.1547,388895.8567,53.38,0.01,21/10/2016,GLACIAL DEPOSITS
P6366,TP01,PR7 5,1.1,99,40,20,20,22,355128.3194,415043.3972,53.63,-2.68,21/10/2016,GLACIAL DEPOSITS
P6366,TP37,PR7 5,2.9,95,23,12,11,13,355128.3194,415043.3972,53.63,-2.68,21/10/2016,GLACIAL DEPOSITS
P6366,TP49,PR7 5,1.9,100,55,23,32,25,355128.3194,415043.3972,53.63,-2.68,21/10/2016,GLACIAL DEPOSITS
P6366,TP30,PR7 5,1.9,97,43,19,24,18,355128.3194,415043.3972,53.63,-2.68,21/10/2016,GLACIAL DEPOSITS
P6366,TP43,PR7 5,0.9,100,45,21,24,26,355128.3194,415043.3972,53.63,-2.68,21/10/2016,GLACIAL DEPOSITS
,,,,,,,,,,,,,,
P6366,TP14,PR7 5,2.3,99,36,16,20,16,355128.3194,415043.3972,53.63,-2.68,21/10/2016,GLACIAL DEPOSITS
P6366,TP46,PR7 5,2.4,100,48,23,25,20,355128.3194,415043.3972,53.63,-2.68,21/10/2016,GLACIAL DEPOSITS
P6366,TP25,PR7 5,0.9,99,52,22,30,29,355128.3194,415043.3972,53.63,-2.68,21/10/2016,GLACIAL DEPOSITS
P6366,TP09,PR7 5,2.2,100,38,16,22,16,355128.3194,415043.3972,53.63,-2.68,21/10/2016,GLACIAL DEPOSITS
P6380,WS01,CV13 6,2,100,64,25,39,30,438060.1462,295941.3119,52.56,-1.44,28/10/2016,WOLSTON CLAY
P6380,WS01,CV13 6,2,100,64,25,39,30,438060.1462,295941.3119,52.56,-1.44,28/10/2016,WOLSTON CLAY
P6380,WS01,CV13 6,3,100,70,26,44,29,438060.1462,295941.3119,52.56,-1.44,28/10/2016,WOLSTON CLAY
P6380,WS02,CV13 6,1.2,100,60,25,35,23,438060.1462,295941.3119,52.56,-1.44,28/10/2016,WOLSTON CLAY
P6380,WS04,CV13 6,1.5,100,72,25,47,24,438060.1462,295941.3119,52.56,-1.44,28/10/2016,WOLSTON CLAY
P6380,WS05,CV13 6,1.6,100,56,24,32,29,438060.1462,295941.3119,52.56,-1.44,28/10/2016,WOLSTON CLAY
P6380,WS06,CV13 6,1.2,71,33,13,20,14,438060.1462,295941.3119,52.56,-1.44,28/10/2016,WOLSTON SAND AND GRAVEL
P6380,WS07,CV13 6,1,100,38,21,17,23,438060.1462,295941.3119,52.56,-1.44,28/10/2016,OADBY TILL MEMBER
P6380,WS08,CV13 6,2,99,59,23,36,27,438060.1462,295941.3119,52.56,-1.44,28/10/2016,OADBY TILL MEMBER
P6380,TP01,CV13 6,3,100,67,27,40,29,438060.1462,295941.3119,52.56,-1.44,28/10/2016,OADBY TILL MEMBER
P6380,TP02,CV13 6,1,100,64,23,41,29,438060.1462,295941.3119,52.56,-1.44,28/10/2016,WOLSTON SAND AND GRAVEL
P6380,TP03,CV13 6,2,100,67,27,40,30,438060.1462,295941.3119,52.56,-1.44,28/10/2016,OADBY TILL MEMBER
P6380,TP04,CV13 6,2,100,63,24,39,30,438060.1462,295941.3119,52.56,-1.44,28/10/2016,WOLSTON SAND AND GRAVEL
P6380,TP05,CV13 6,2.4,100,35,20,15,24,438060.1462,295941.3119,52.56,-1.44,28/10/2016,WOLSTON SAND AND GRAVEL
P6380,TP05,CV13 6,2.4,100,35,20,15,24,438060.1462,295941.3119,52.56,-1.44,28/10/2016,OADBY TILL MEMBER
P6380,TP05,CV13 6,3,100,69,25,44,28,438060.1462,295941.3119,52.56,-1.44,28/10/2016,OADBY TILL MEMBER
,,,,,,,,,,,,,,
P6380,TP07,CV13 6,2.5,100,59,25,30,0,438060.1462,295941.3119,52.56,-1.44,28/10/2016,WOLSTON CLAY
P6380,TP08,CV13 6,3,100,68,26,42,31,438060.1462,295941.3119,52.56,-1.44,28/10/2016,WIGSTON SAND AND GRAVEL MEMBER
P6380,TP12,CV13 6,1,100,62,26,36,29,438060.1462,295941.3119,52.56,-1.44,28/10/2016,WOLSTON CLAY
P6381,WS02,DE1 3,2.6,91,37,19,18,18,435051.6883,337079.372,52.93,-1.48,28/10/2016,MERCIA MUDSTONE GROUP
P6381,WS09,DE1 3,2.4,100,28,17,11,19,435051.6883,337079.372,52.93,-1.48,28/10/2016,MERCIA MUDSTONE GROUP
P6381,WS09,DE1 3,0.8,76,42,19,23,19,435051.6883,337079.372,52.93,-1.48,28/10/2016,RIVER TERRACE DEPOSITS
P6385,TP07,DE23 4,2.4,100,43,25,18,26,431712.4834,333718.9732,52.9,-1.53,21/10/2016,ALLUVIUM
P6385,TP02,DE23 4,2.7,100,36,22,14,30,431712.4834,333718.9732,52.9,-1.53,21/10/2016,ALLUVIUM
P6385,WS03,DE23 4,2.9,85,47,22,25,25,431712.4834,333718.9732,52.9,-1.53,21/10/2016,ALLUVIUM
P6385,WS02,DE23 4,1.9,100,48,20,28,36,431712.4834,333718.9732,52.9,-1.53,21/10/2016,ALLUVIUM
P6388,WS02,WS10 8,1.3,100,72,34,38,41,398063.864,298019.5005,52.58,-2.03,21/10/2016,ALLUVIUM
P6388,TP10,WS10 8,2,96,77,39,38,43,398063.864,298019.5005,52.58,-2.03,21/10/2016,ALLUVIUM
,,,,,,,,,,,,,,
P6388,WS01,WS10 8,0.9,100,76,37,39,42,398063.864,298019.5005,52.58,-2.03,21/10/2016,ALLUVIUM
P6388,TP09,WS10 8,1.6,100,23,14,9,16,398063.864,298019.5005,52.58,-2.03,21/10/2016,ALLUVIUM
P6388,TP14,WS10 8,2.3,99,42,20,22,16,398063.864,298019.5005,52.58,-2.03,21/10/2016,FLUVIOGLACIAL DEPOSITS
P6395,BH03,HA1 1,6,100,72,26,46,27,515118.1651,188098.162,51.58,-0.34,21/10/2016,LONDON CLAY FORMATION
P6395,BH03,HA1 1,12,100,73,27,46,32,515118.1651,188098.162,51.58,-0.34,21/10/2016,LONDON CLAY FORMATION
P6395,BH02,HA1 1,3,100,73,27,46,29,515118.1651,188098.162,51.58,-0.34,21/10/2016,LONDON CLAY FORMATION
P6395,BH02,HA1 1,26,100,64,23,41,25,515118.1651,188098.162,51.58,-0.34,21/10/2016,LONDON CLAY FORMATION
P6395,BH04,HA1 1,19,100,61,23,38,28,515118.1651,188098.162,51.58,-0.34,21/10/2016,LONDON CLAY FORMATION
P6395,BH04,HA1 1,21.5,100,63,24,39,24,515118.1651,188098.162,51.58,-0.34,21/10/2016,LONDON CLAY FORMATION
P6395,WS05,HA1 1,5.5,100,74,29,45,32,515118.1651,188098.162,51.58,-0.34,21/10/2016,LONDON CLAY FORMATION
P6395,BH01,HA1 1,10.5,100,71,27,44,30,515118.1651,188098.162,51.58,-0.34,21/10/2016,LONDON CLAY FORMATION
P6395,WS01,HA1 1,2,100,78,25,53,34,515118.1651,188098.162,51.58,-0.34,21/10/2016,LONDON CLAY FORMATION
P6395,WS03,HA1 1,2.6,100,73,26,47,33,515118.1651,188098.162,51.58,-0.34,21/10/2016,LONDON CLAY FORMATION
P6395,WS04,HA1 1,1.1,100,82,27,55,37,515118.1651,188098.162,51.58,-0.34,21/10/2016,LONDON CLAY FORMATION
P6395,WS02,HA1 1,3.5,100,70,26,44,34,515118.1651,188098.162,51.58,-0.34,21/10/2016,LONDON CLAY FORMATION
P6396,BH01,HA3 6,7.5,100,66,27,39,29,515042.3687,191434.2668,51.61,-0.34,21/10/2016,LONDON CLAY FORMATION
P6396,BH01,HA3 6,13.5,100,72,26,46,28,515042.3687,191434.2668,51.61,-0.34,21/10/2016,LONDON CLAY FORMATION
P6396,BH01,HA3 6,13.5,100,72,26,46,28,515042.3687,191434.2668,51.61,-0.34,21/10/2016,LONDON CLAY FORMATION
P6396,BH01,HA3 6,7.5,100,66,27,39,29,515042.3687,191434.2668,51.61,-0.34,21/10/2016,LONDON CLAY FORMATION
P6396,BH01,HA3 6,13.5,100,72,26,46,28,515042.3687,191434.2668,51.61,-0.34,21/10/2016,LONDON CLAY FORMATION
P6396,BH02,HA3 6,5.5,100,79,27,52,28,515042.3687,191434.2668,51.61,-0.34,21/10/2016,LONDON CLAY FORMATION
P6396,BH02,HA3 6,10.5,100,77,28,49,29,515042.3687,191434.2668,51.61,-0.34,21/10/2016,LONDON CLAY FORMATION
P6396,BH02,HA3 6,5.5,100,79,27,52,28,515042.3687,191434.2668,51.61,-0.34,21/10/2016,LONDON CLAY FORMATION
P6396,BH02,HA3 6,5.5,100,79,27,52,28,515042.3687,191434.2668,51.61,-0.34,21/10/2016,LONDON CLAY FORMATION
P6396,BH02,HA3 6,10.5,100,77,28,49,29,515042.3687,191434.2668,51.61,-0.34,21/10/2016,LONDON CLAY FORMATION
P6396,WS05,HA3 6,3.1,100,75,24,51,19,515042.3687,191434.2668,51.61,-0.34,21/10/2016,LONDON CLAY FORMATION
P6396,WS10,HA3 6,3.8,100,78,26,52,32,515042.3687,191434.2668,51.61,-0.34,21/10/2016,LONDON CLAY FORMATION
P6396,WS06,HA3 6,1.5,100,80,25,55,27,515042.3687,191434.2668,51.61,-0.34,21/10/2016,LONDON CLAY FORMATION
P6396,WS02,HA3 6,1.1,100,80,25,55,28,515042.3687,191434.2668,51.61,-0.34,21/10/2016,LONDON CLAY FORMATION
P6396,WS12,HA3 6,2.5,100,74,25,49,30,515042.3687,191434.2668,51.61,-0.34,21/10/2016,LONDON CLAY FORMATION
P6401,WS13,CW5 5,3.6,100,56,21,35,26,365263.4997,353766.3673,53.08,-2.52,28/10/2016,RIVER TERRACE DEPOSITS
P6401,WS13,CW5 5,3.6,100,56,21,35,26,365263.4997,353766.3673,53.08,-2.52,28/10/2016,RIVER TERRACE DEPOSITS
P6401,WS07,CW5 5,2.9,100,56,22,34,26,365263.4997,353766.3673,53.08,-2.52,28/10/2016,RIVER TERRACE DEPOSITS
P6401,WS08,CW5 5,2.9,100,52,21,31,24,365263.4997,353766.3673,53.08,-2.52,28/10/2016,RIVER TERRACE DEPOSITS
P6404,WS02,B90 4,1.9,91,54,29,25,22,413707.3617,276903.2124,52.39,-1.8,28/10/2016,GLACIOLACUSTRINE DEPOSITS
P6404,WS03,B90 4,0.8,93,25,19,6,22,413707.3617,276903.2124,52.39,-1.8,28/10/2016,GLACIOLACUSTRINE DEPOSITS
P6407,WS05,DE11 7,2,100,37,22,15,15,431806.8086,319257.7155,52.77,-1.53,28/10/2016,LOWER PENNINE COAL MEASURES
P6407,WS05,DE11 7,1,100,40,19,21,18,431806.8086,319257.7155,52.77,-1.53,28/10/2016,LOWER PENNINE COAL MEASURES
P6407,WS05,DE11 7,0.8,100,50,25,25,33,431806.8086,319257.7155,52.77,-1.53,28/10/2016,LOWER PENNINE COAL MEASURES
P6407,WS02,DE11 7,1,100,51,22,29,22,431806.8086,319257.7155,52.77,-1.53,28/10/2016,LOWER PENNINE COAL MEASURES
P6407,WS01,DE11 7,1,96,47,24,23,28,431806.8086,319257.7155,52.77,-1.53,28/10/2016,LOWER PENNINE COAL MEASURES
P6408,TP03,DE15 9,1.1,100,39,20,19,20,425054.3697,320330.7566,52.78,-1.63,28/10/2016,MERCIA MUDSTONE GROUP
P6408,TP05,DE15 9,1.3,100,45,27,18,31,425054.3697,320330.7566,52.78,-1.63,28/10/2016,MERCIA MUDSTONE GROUP
P6408,TP16,DE15 9,1,93,37,20,17,23,425054.3697,320330.7566,52.78,-1.63,28/10/2016,MERCIA MUDSTONE GROUP
P6408,TP11,DE15 9,0.8,100,39,20,19,16,425054.3697,320330.7566,52.78,-1.63,28/10/2016,MERCIA MUDSTONE GROUP
P6413,TP16,LE12 6,2.4,0,32,20,12,16,455344.4108,326143.279,52.83,-1.18,13/02/2018,MERCIA MUDSTONE GROUP
P6413,TP04,LE12 6,1.5,0,30,14,16,17,455344.4108,326143.279,52.83,-1.18,13/02/2018,GLACIAL DEPOSITS
P6413,TP06,LE12 6,1.4,0,22,14,8,16,455344.4108,326143.279,52.83,-1.18,13/02/2018,GLACIAL DEPOSITS
P6413,TP07,LE12 6,1.4,0,45,18,27,20,455344.4108,326143.279,52.83,-1.18,13/02/2018,GLACIAL DEPOSITS
P6416,TP03,LE14 4,1.5,97,49,22,27,12,480327.4014,323154.5764,52.8,-0.81,21/10/2016,GLACIAL DEPOSITS
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
P6420,WS01,DE12 7,1.5,48,20,9,11,8.6,433209.154,311479.9942,52.7,-1.51,28/10/2016,GLACIAL DEPOSITS
P6420,WS02,DE12 7,0.9,100,34,17,17,16,433209.154,311479.9942,52.7,-1.51,28/10/2016,HELSBY SANDSTONE FORMATION
P6420,WS03,DE12 7,0.5,97,26,15,11,20,433209.154,311479.9942,52.7,-1.51,28/10/2016,GLACIAL DEPOSITS
P6420,WS04,DE12 7,1.2,100,47,21,26,23,433209.154,311479.9942,52.7,-1.51,28/10/2016,GLACIAL DEPOSITS
P6420,WS06,DE12 7,1.1,100,33,16,17,16,433209.154,311479.9942,52.7,-1.51,28/10/2016,HELSBY SANDSTONE FORMATION
P6420,WS07,DE12 7,1.4,100,31,14,17,17,433209.154,311479.9942,52.7,-1.51,28/10/2016,HELSBY SANDSTONE FORMATION
P6420,WS08,DE12 7,1.2,100,39,17,22,18,433209.154,311479.9942,52.7,-1.51,28/10/2016,HELSBY SANDSTONE FORMATION
P6420,WS09,DE12 7,1.4,100,42,20,22,25,433209.154,311479.9942,52.7,-1.51,28/10/2016,GLACIAL DEPOSITS
P6426,WS01,M5 3,1.9,100,36,22,14,24,381510.6558,397063.9998,53.47,-2.28,04/03/2018,ALLUVIUM
P6426,WS03,M5 3,2.7,100,38,24,14,33,381510.6558,397063.9998,53.47,-2.28,04/03/2018,ALLUVIUM
P6427,TP02,B37 7,1.1,80,47,18,29,20,418433.8092,286929.7457,52.48,-1.73,04/03/2018,ALLUVIUM
P6427,TP06,B37 7,2,90,32,17,15,23,418433.8092,286929.7457,52.48,-1.73,04/03/2018,ALLUVIUM
P6427,TP06,B37 7,2,90,32,17,15,23,418433.8092,286929.7457,52.48,-1.73,04/03/2018,ALLUVIUM
P6427,TP08,B37 7,1,92,30,13,17,16,418433.8092,286929.7457,52.48,-1.73,04/03/2018,ALLUVIUM
P6428,WS02,NG9 2,1.2,29,28,16,12,9.4,453873.1811,337252.0984,52.93,-1.2,28/10/2016,ALLUVIUM
P6431,WS06,CW2 7,2.2,99,60,25,35,34,369297.0998,355963.8424,53.1,-2.46,28/10/2016,ALLUVIUM
P6432,WS01,L10 1,1.6,100,61,27,34,41,339027.3295,397421.7785,53.47,-2.92,04/03/2018,ALLUVIUM
P6432,WS05,L10 1,1.5,99,27,14,13,17,339027.3295,397421.7785,53.47,-2.92,04/03/2018,GLACIAL DEPOSITS
P6432,WS18,L10 1,1.7,100,48,20,28,25,339027.3295,397421.7785,53.47,-2.92,04/03/2018,GLACIAL DEPOSITS
P6432,WS15,L10 1,1.9,100,36,18,18,20,339027.3295,397421.7785,53.47,-2.92,04/03/2018,GLACIAL DEPOSITS
P6435,WS01,S41 8,1.7,100,54,25,29,36,438120.9271,373815.8014,53.26,-1.43,28/10/2016,LOWER PENNINE COAL MEASURES
P6435,WS04,S41 8,1.5,100,47,23,24,26,438120.9271,373815.8014,53.26,-1.43,28/10/2016,LOWER PENNINE COAL MEASURES
P6435,WS04,S41 8,1.5,100,47,23,24,26,438120.9271,373815.8014,53.26,-1.43,28/10/2016,LOWER PENNINE COAL MEASURES
P6437,WS14,LU7 0,1,57,41,19,22,20,488164.3837,223156.8206,51.9,-0.72,28/10/2016,GLACIOFLUVIAL DEPOSITS
P6437,WS08,LU7 0,0.85,77,48,23,25,18,488164.3837,223156.8206,51.9,-0.72,28/10/2016,GLACIOFLUVIAL DEPOSITS
P6437,WS09,LU7 0,0.9,100,46,17,29,19,488164.3837,223156.8206,51.9,-0.72,28/10/2016,OADBY TILL MEMBER
P6438,WS01,WN6 9,1,97,32,20,12,30,353100.0711,410612.6205,53.59,-2.71,28/10/2016,GLACIAL DEPOSITS
P6438,WS03,WN6 9,2,90,23,15,8,17,353100.0711,410612.6205,53.59,-2.71,28/10/2016,GLACIAL DEPOSITS
P6438,WS03,WN6 9,2,90,23,15,8,17,353100.0711,410612.6205,53.59,-2.71,28/10/2016,GLACIAL DEPOSITS
P6438,WS06,WN6 9,2,76,29,17,12,15,353100.0711,410612.6205,53.59,-2.71,28/10/2016,GLACIAL DEPOSITS
P6442,TP11,WA4 6,1,99,57,23,34,27,356172.8225,384992.933,53.36,-2.66,16/02/2018,GLACIAL DEPOSITS
P6442,TP15,WA4 6,1.7,100,52,22,30,26,356172.8225,384992.933,53.36,-2.66,16/02/2018,GLACIAL DEPOSITS
P6442,TP01,WA4 6,1.6,100,52,23,29,27,356172.8225,384992.933,53.36,-2.66,16/02/2018,GLACIAL DEPOSITS
P6442,TP07,WA4 6,2.9,99,48,21,27,24,356172.8225,384992.933,53.36,-2.66,16/02/2018,GLACIAL DEPOSITS
P6442,TP36,WA4 6,2.1,100,49,23,26,29,356172.8225,384992.933,53.36,-2.66,16/02/2018,ALLUVIUM
P6442,TP31,WA4 6,1,100,57,24,33,28,356172.8225,384992.933,53.36,-2.66,16/02/2018,GLACIAL DEPOSITS
P6442,TP23,WA4 6,1.7,100,36,18,18,30,356172.8225,384992.933,53.36,-2.66,16/02/2018,ALLUVIUM
P6442,TP39,WA4 6,2.5,100,49,22,27,27,356172.8225,384992.933,53.36,-2.66,16/02/2018,GLACIAL DEPOSITS
P6446,WS01,LE11 2,1.3,98,34,15,19,15,454758.1839,318349.0366,52.76,-1.19,28/10/2016,WANLIP MEMBER
P6446,WS04,LE11 2,2.3,100,44,24,20,19,454758.1839,318349.0366,52.76,-1.19,28/10/2016,GUNTHORPE MEMBER
P6446,WS04,LE11 2,2.3,100,44,24,20,19,454758.1839,318349.0366,52.76,-1.19,28/10/2016,GUNTHORPE MEMBER
P6446,WS06,LE11 2,0.8,95,42,23,19,13,454758.1839,318349.0366,52.76,-1.19,28/10/2016,WANLIP MEMBER
P6446,WS07,LE11 2,1.2,25,40,19,21,11,454758.1839,318349.0366,52.76,-1.19,28/10/2016,WANLIP MEMBER
P6446,TP09,LE11 2,0.8,100,52,23,29,20,454758.1839,318349.0366,52.76,-1.19,28/10/2016,WANLIP MEMBER
P6446,TP11,LE11 2,1.8,100,46,24,22,18,454758.1839,318349.0366,52.76,-1.19,28/10/2016,GUNTHORPE MEMBER
P6447,R89WS10,L39 4,1.6,94,30,15,15,16,342468.5264,407392.6823,53.56,-2.87,31/10/2016,GLACIAL DEPOSITS
P6447,R89WS1,L39 4,1.6,97,29,14,15,17,342468.5264,407392.6823,53.56,-2.87,31/10/2016,GLACIAL DEPOSITS
P6447,R89WS6,L39 4,1.6,97,31,15,16,17,342468.5264,407392.6823,53.56,-2.87,31/10/2016,GLACIAL DEPOSITS
P6447,R89WS6,L39 4,1.6,97,31,15,16,17,342468.5264,407392.6823,53.56,-2.87,31/10/2016,GLACIAL DEPOSITS
P6448,SHWS1,L39 4,1.5,93,32,15,17,13,342468.5264,407392.6823,53.56,-2.87,31/10/2016,SHIRDLEY HILL SAND FORMATION
P6448,SHWS6,L39 4,1.6,97,27,16,11,17,342468.5264,407392.6823,53.56,-2.87,31/10/2016,SHIRDLEY HILL SAND FORMATION
P6449,WS04,SK14 2,1.3,98,33,16,17,14,394120.2499,394806.2429,53.45,-2.09,28/10/2016,GLACIAL DEPOSITS
P6449,WS07,SK14 2,0.8,99,37,17,20,14,394120.2499,394806.2429,53.45,-2.09,28/10/2016,GLACIAL DEPOSITS
P6451,D5,LE10 2,0.5,100,49,21,28,25,443522.8424,291536.9778,52.52,-1.36,28/10/2016,OADBY TILL MEMBER
P6451,D5,LE10 2,1.75,100,39,18,21,17,443522.8424,291536.9778,52.52,-1.36,28/10/2016,OADBY TILL MEMBER
P6451,D5,LE10 2,1.75,100,39,18,21,17,443522.8424,291536.9778,52.52,-1.36,28/10/2016,OADBY TILL MEMBER
,,,,,,,,,,,,,,
P6451,C1,LE10 2,2.5,89,40,19,21,19,443522.8424,291536.9778,52.52,-1.36,28/10/2016,OADBY TILL MEMBER
P6451,C1,LE10 2,2.5,89,40,19,21,19,443522.8424,291536.9778,52.52,-1.36,28/10/2016,OADBY TILL MEMBER
P6451,D2,LE10 2,1.5,99,33,17,16,16,443522.8424,291536.9778,52.52,-1.36,28/10/2016,OADBY TILL MEMBER
P6451,D2,LE10 2,1.5,99,33,17,16,16,443522.8424,291536.9778,52.52,-1.36,28/10/2016,OADBY TILL MEMBER
P6451,D3,LE10 2,1.25,100,50,23,27,27,443522.8424,291536.9778,52.52,-1.36,28/10/2016,OADBY TILL MEMBER
P6451,D3,LE10 2,1.25,100,50,23,27,27,443522.8424,291536.9778,52.52,-1.36,28/10/2016,OADBY TILL MEMBER
P6451,WS106,LE10 2,2.7,100,30,15,15,20,443522.8424,291536.9778,52.52,-1.36,28/10/2016,GLACIAL DEPOSITS
P6451,WS106,LE10 2,2.7,100,30,15,15,20,443522.8424,291536.9778,52.52,-1.36,28/10/2016,GLACIAL DEPOSITS
P6455,TP01,CB22 5,1.4,90,19,13,6,14,546511.5486,252348.2099,52.15,0.14,28/10/2016,CHALK
P6455,TP01,CB22 5,1.4,90,19,13,6,14,546511.5486,252348.2099,52.15,0.14,28/10/2016,CHALK
,,,,,,,,,,,,,,
P6462,WS01,WN8 9,0.9,96,29,15,14,16,351044.995,403957.7188,53.53,-2.74,28/10/2016,GLACIAL DEPOSITS
P6462,WS02,WN8 9,1.9,94,27,14,13,13,351044.995,403957.7188,53.53,-2.74,28/10/2016,GLACIAL DEPOSITS
P6462,WS03,WN8 9,1.2,94,28,14,14,14,351044.995,403957.7188,53.53,-2.74,28/10/2016,GLACIAL DEPOSITS
P6463,WS02,L23 0,2.9,98,21,11,10,12,332421.2577,399737.0566,53.49,-3.02,28/02/2017,GLACIAL DEPOSITS
P6463,WS08,L23 0,2.5,87,27,14,13,13,332421.2577,399737.0566,53.49,-3.02,28/02/2017,GLACIAL DEPOSITS
P6467,WS02,NE1 4,1.3,100,37,18,19,20,424425.7206,563996.3237,54.97,-1.62,28/10/2016,GLACIAL DEPOSITS
P6467,WS09,NE1 4,1.7,100,37,18,19,19,424425.7206,563996.3237,54.97,-1.62,28/10/2016,GLACIAL DEPOSITS
P6467,WS06,NE1 4,2.5,97,33,17,16,14,424425.7206,563996.3237,54.97,-1.62,28/10/2016,GLACIAL DEPOSITS
P6467,WS08,NE1 4,1.5,100,39,19,20,19,424425.7206,563996.3237,54.97,-1.62,28/10/2016,GLACIAL DEPOSITS
P6470,TP01,LE8 5,1,98,44,18,26,21,457732.7452,295020.8577,52.55,-1.15,28/10/2016,GLACIAL DEPOSITS
P6470,TP06,LE8 5,0.75,98,54,20,34,26,457732.7452,295020.8577,52.55,-1.15,28/10/2016,GLACIAL DEPOSITS
P6470,TP06,LE8 5,2.5,96,40,19,21,16,457732.7452,295020.8577,52.55,-1.15,28/10/2016,GLACIAL DEPOSITS
P6470,TP02,LE8 5,2,94,53,21,32,24,457732.7452,295020.8577,52.55,-1.15,28/10/2016,GLACIAL DEPOSITS
P6470,TP04,LE8 5,0.75,99,59,24,25,28,457732.7452,295020.8577,52.55,-1.15,28/10/2016,GLACIAL DEPOSITS
P6470,TP04,LE8 5,1.5,94,43,20,23,20,457732.7452,295020.8577,52.55,-1.15,28/10/2016,GLACIAL DEPOSITS
P6470,TP03,LE8 5,1.5,100,47,19,28,19,457732.7452,295020.8577,52.55,-1.15,28/10/2016,GLACIAL DEPOSITS
P6470,TP05,LE8 5,2.5,95,41,19,22,17,457732.7452,295020.8577,52.55,-1.15,28/10/2016,GLACIAL DEPOSITS
P6470,TP05,LE8 5,1,96,45,18,27,20,457732.7452,295020.8577,52.55,-1.15,28/10/2016,GLACIAL DEPOSITS
P6473,WS03,CH4 7,1.9,96,31,14,17,13,339934.4893,364030.7356,53.17,-2.9,31/10/2016,GLACIAL DEPOSITS
P6473,WS05,CH4 7,2.2,97,29,13,16,13,339934.4893,364030.7356,53.17,-2.9,31/10/2016,GLACIAL DEPOSITS
P6473,WS01,CH4 7,0.9,95,39,15,24,17,339934.4893,364030.7356,53.17,-2.9,31/10/2016,GLACIAL DEPOSITS
P6473,WS04,CH4 7,1.1,97,35,16,19,15,339934.4893,364030.7356,53.17,-2.9,31/10/2016,GLACIAL DEPOSITS
P6479,TP09,WR13 6,1,84,55,29,26,34,380209.4474,239106.478,52.05,-2.29,28/10/2016,SIDMOUTH MUDSTONE FORMATION
P6479,TP07,WR13 6,1.5,100,49,29,20,39,380209.4474,239106.478,52.05,-2.29,28/10/2016,SIDMOUTH MUDSTONE FORMATION
,,,,,,,,,,,,,,
P6483,TP22,CV22 7,1.8,100,42,16,26,20,447777.0183,272665.3558,52.35,-1.3,04/03/2018,BOSWORTH CLAY MEMBER
P6483,TP25,CV22 7,1,63,22,16,6,12,447777.0183,272665.3558,52.35,-1.3,04/03/2018,BOSWORTH CLAY MEMBER
P6483,TP01,CV22 7,0.9,85,30,21,9,22,447777.0183,272665.3558,52.35,-1.3,04/03/2018,DUNSMORE GRAVEL
P6483,TP06,CV22 7,1.9,99,37,15,22,18,447777.0183,272665.3558,52.35,-1.3,04/03/2018,BOSWORTH CLAY MEMBER
P6483,TP20,CV22 7,0.9,84,49,19,30,26,447777.0183,272665.3558,52.35,-1.3,04/03/2018,DUNSMORE GRAVEL
P6483,TP20,CV22 7,1.8,99,39,15,24,19,447777.0183,272665.3558,52.35,-1.3,04/03/2018,BOSWORTH CLAY MEMBER
P6483,TP14,CV22 7,1.8,99,37,14,23,20,447777.0183,272665.3558,52.35,-1.3,04/03/2018,DUNSMORE GRAVEL
P6483,WS23,CV22 7,1.6,100,55,20,35,32,447777.0183,272665.3558,52.35,-1.3,04/03/2018,BOSWORTH CLAY MEMBER
P6483,WS16,CV22 7,2.1,100,29,18,11,32,447777.0183,272665.3558,52.35,-1.3,04/03/2018,BOSWORTH CLAY MEMBER
P6483,WS24,CV22 7,1.1,99,46,17,29,21,447777.0183,272665.3558,52.35,-1.3,04/03/2018,BOSWORTH CLAY MEMBER
P6489,TP10,DE22 2,1.3,100,41,19,22,22,433019.9152,339290.0816,52.95,-1.51,01/08/2017,TARPORLEY SILTSTONE FORMATION
